trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
175,0,175,0,434.38356449990533,,434.33962400001474,5,434.38356449990533,434.38356449990533,0.013307700166478753,435.7052245999221,[-0.31333333333333335],[0.31166666666666665],[1],[0],[0],[1.352493200218305],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
176,0,176,0,435.7491272999905,,435.7078515999019,10,435.7491272999905,435.7491272999905,0.023980099940672517,437.6701201000251,[0.3233333333333333],[0.27166666666666667],[1],[0],[0],[1.938269800040871],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
177,0,177,0,437.7144066998735,,437.67220809985884,10,437.7144066998735,437.7144066998735,0.02143450011499226,439.08487649983726,[0.425],[-0.14666666666666667],[1],[0],[0],[1.3911916001234204],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
178,0,178,0,439.11417989991605,,439.0880837999284,5,439.11417989991605,439.11417989991605,0.01261430000886321,440.5837552999146,[-0.39666666666666667],[0.016666666666666666],[1],[0],[0],[1.4833013000898063],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
179,0,179,0,440.62961909989826,,440.58633079985157,10,440.62961909989826,440.62961909989826,0.026778699830174446,442.5171488998458,[-0.051666666666666666],[-0.34833333333333333],[1],[0],[0],[1.9046465000137687],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
180,0,180,0,442.57864439999685,,442.51983770006336,10,442.57864439999685,442.57864439999685,0.022911699954420328,444.78190910001285,[-0.05333333333333334],[0.4166666666666667],[1],[0],[0],[2.2390432998072356],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
181,0,181,0,444.8105484000407,,444.7840589999687,5,444.8105484000407,444.8105484000407,0.010129400063306093,446.19953159987926,[0.32666666666666666],[-0.13166666666666665],[1],[0],[0],[1.405354900052771],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
182,0,182,0,446.2428051000461,,446.2026269999333,5,446.2428051000461,446.2428051000461,0.012132500065490603,447.4626158999745,[0.15666666666666668],[0.34833333333333333],[1],[0],[0],[1.2482211999595165],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
183,0,183,0,447.491569200065,,447.4656139998697,5,447.491569200065,447.491569200065,0.015102500095963478,449.6151423000265,[0.43],[-0.365],[1],[0],[0],[2.134616499999538],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
184,0,184,0,449.65730730001815,,449.61721140006557,10,449.65730730001815,449.65730730001815,0.020879900082945824,451.04450309998356,[0.245],[0.21166666666666667],[1],[0],[0],[1.406528899911791],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
185,0,185,0,451.10634699999355,,451.0465905999299,10,451.10634699999355,451.10634699999355,0.021668999921530485,457.4215993999969,[-0.155],[0.47],[1],[0],[0],[6.353321600006893],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
186,0,186,0,457.45229050004855,,457.4239959998522,5,457.45229050004855,457.45229050004855,0.0107744000852108,458.7401157000568,[0.09833333333333333],[0.11666666666666667],[1],[0],[0],[1.3055703998543322],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
187,0,187,0,458.7844183999114,,458.74224479985423,5,458.7844183999114,458.7844183999114,0.0139853002037853,460.0221100000199,[0.30666666666666664],[0.45166666666666666],[1],[0],[0],[1.2660459999460727],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
188,0,188,0,460.0670524998568,,460.0244972000364,5,460.0670524998568,460.0670524998568,0.013342799851670861,461.50462899985723,[0.18833333333333332],[-0.30666666666666664],[1],[0],[0],[1.4667704000603408],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
189,0,189,0,461.53303919988684,,461.5071101000067,5,461.53303919988684,461.53303919988684,0.01137910014949739,463.0207745998632,[0.06166666666666667],[0.3466666666666667],[1],[0],[0],[1.502250999910757],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
190,0,190,0,463.0650367999915,,463.02287769992836,10,463.0650367999915,463.0650367999915,0.025006999960169196,464.3013198999688,[0.37833333333333335],[-0.155],[1],[0],[0],[1.2535490000154823],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
191,0,191,0,464.3309975999873,,464.3034602999687,5,464.3309975999873,464.3309975999873,0.012225100072100759,465.66911430004984,[0.4216666666666667],[-0.041666666666666664],[1],[0],[0],[1.3535877000540495],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
192,0,192,0,465.7135075998958,,465.67132449988276,10,465.7135075998958,465.7135075998958,0.02401829999871552,470.348014799878,[-0.45166666666666666],[0.49],[1],[0],[0],[4.6528512998484075],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
193,0,193,0,470.41061969986185,,470.3501593999099,10,470.41061969986185,470.41061969986185,0.026719200192019343,478.6590568998363,[-0.47333333333333333],[-0.47],[1],[0],[0],[8.282158199930564],[],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
194,0,194,0,478.722112899879,,478.66117259999737,10,478.722112899879,478.722112899879,0.02199869998730719,480.4260919999797,[0.075],[0.12666666666666668],[1],[0],[0],[1.7429536001291126],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
195,0,195,0,480.48793639987707,,480.42839969997294,10,480.48793639987707,480.48793639987707,0.019921200117096305,496.0306307000574,[0.0],[0.013333333333333334],[1],[0],[0],[15.582361000124365],[],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
196,0,196,0,496.0611010999419,,496.0327993000392,5,496.0611010999419,496.0611010999419,0.010134699987247586,497.28447019984014,[0.21],[0.39666666666666667],[1],[0],[0],[1.2415464001242071],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
197,0,197,0,497.31003029993735,,497.2871145999525,5,497.31003029993735,497.31003029993735,0.014026000164449215,498.48423149995506,[-0.07333333333333333],[0.22],[1],[0],[0],[1.1831479000393301],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
198,0,198,0,498.51003609993495,,498.48680429998785,5,498.51003609993495,498.51003609993495,0.013568599941208959,499.52973810001276,[0.056666666666666664],[0.31666666666666665],[1],[0],[0],[1.029468399938196],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
199,0,199,0,499.5590373999439,,499.5318040000275,5,499.5590373999439,499.5590373999439,0.011598800076171756,500.53233619988896,[0.16833333333333333],[0.33],[1],[0],[0],[0.9890725999139249],['target'],508608,001,2024-10-07_19h45.51.291,visualsearch,2024.1.5,None,2024-10-07 19h45.57.161854 +0530,
