trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
176,0,176,0,392.6612112999428,,392.59036270016804,10,392.6612112999428,392.6612112999428,0.04637610004283488,396.2829056000337,[-0.13833333333333334],[0.011666666666666667],[1],[0],[0],[3.6466626999899745],[],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
177,0,177,0,396.3588288000319,,396.2880299000535,10,396.3588288000319,396.3588288000319,0.03066319995559752,397.3950299001299,[-0.325],[0.045],[1],[0],[0],[1.0776626002043486],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
178,0,178,0,397.458022700157,,397.3977890999522,10,397.458022700157,397.458022700157,0.02651660004630685,398.1833097001072,[-0.335],[0.07333333333333333],[1],[0],[0],[0.7587082998361439],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
179,0,179,0,398.25800459994934,,398.1889535000082,10,398.25800459994934,398.25800459994934,0.029809599975124,402.0265196999535,[-0.12833333333333333],[-0.005],[1],[0],[0],[3.8082468998618424],[],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
180,0,180,0,402.07319510006346,,402.03059280011803,5,402.07319510006346,402.07319510006346,0.015887799905613065,403.36950889998116,[-0.24166666666666667],[-0.16],[1],[0],[0],[1.3227663999423385],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
181,0,181,0,403.43844530009665,,403.3751284000464,10,403.43844530009665,403.43844530009665,0.03719689999707043,404.4472719000187,[0.023333333333333334],[-0.26666666666666666],[1],[0],[0],[1.0352804001886398],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
182,0,182,0,404.48712850012816,,404.4520930000581,5,404.48712850012816,404.48712850012816,0.016330699902027845,405.56458780006506,[-0.06333333333333334],[0.11666666666666667],[1],[0],[0],[1.0965229000430554],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
183,0,183,0,405.62017800007015,,405.571049900027,5,405.62017800007015,405.62017800007015,0.027146599953994155,406.5095162000507,[-0.04666666666666667],[0.28],[1],[0],[0],[0.912375999847427],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
184,0,184,0,406.5689237001352,,406.5145670999773,10,406.5689237001352,406.5689237001352,0.028941000113263726,407.7407442999538,[-0.185],[0.31666666666666665],[1],[0],[0],[1.1976636999752373],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
185,0,185,0,407.8190795001574,,407.74735700013116,10,407.8190795001574,407.8190795001574,0.037559400079771876,410.28663630015217,[0.4683333333333333],[0.015],[1],[0],[0],[2.5028557998593897],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
186,0,186,0,410.3166632000357,,410.2893664999865,5,410.3166632000357,410.3166632000357,0.013695700094103813,411.29194639995694,[0.06666666666666667],[-0.09666666666666666],[1],[0],[0],[0.988561199977994],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
187,0,187,0,411.35017780005,,411.2998172000516,5,411.35017780005,411.35017780005,0.026886300183832645,413.2395858000964,[0.205],[0.17],[1],[0],[0],[1.9140425000805408],[],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
188,0,188,0,413.2815791000612,,413.2470011000987,5,413.2815791000612,413.2815791000612,0.026503599947318435,414.5377609001007,[-0.105],[-0.12],[1],[0],[0],[1.264884099829942],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
189,0,189,0,414.5808326001279,,414.54488219995983,5,414.5808326001279,414.5808326001279,0.02279500011354685,416.1259914999828,[0.18666666666666668],[0.44166666666666665],[1],[0],[0],[1.558926000026986],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
190,0,190,0,416.17952689994127,,416.1338796999771,5,416.17952689994127,416.17952689994127,0.023992100032046437,417.40614980016835,[-0.3],[0.055],[1],[0],[0],[1.2490253997966647],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
191,0,191,0,417.47851680009626,,417.412268999964,10,417.47851680009626,417.47851680009626,0.04007719992659986,419.98284170008264,[0.21666666666666667],[0.25166666666666665],[1],[0],[0],[2.5312916999682784],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
192,0,192,0,420.02803879999556,,419.986356300069,5,420.02803879999556,420.02803879999556,0.016041799914091825,421.12209130008705,[0.17],[0.4216666666666667],[1],[0],[0],[1.1195380999706686],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
193,0,193,0,421.16003450006247,,421.1284388001077,5,421.16003450006247,421.16003450006247,0.02006080001592636,422.22211310011335,[0.34833333333333333],[0.13833333333333334],[1],[0],[0],[1.0743444999679923],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
194,0,194,0,422.2771578000393,,422.2296357001178,5,422.2771578000393,422.2771578000393,0.024238900048658252,423.43743980000727,[0.27166666666666667],[-0.32],[1],[0],[0],[1.1839716001413763],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
195,0,195,0,423.4929208001122,,423.4457599001471,5,423.4929208001122,423.4929208001122,0.02391269989311695,425.035738900071,[0.43],[0.435],[1],[0],[0],[1.5668589000124484],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
196,0,196,0,425.1076354000252,,425.0435391999781,10,425.1076354000252,425.1076354000252,0.03427119995467365,427.9263778999448,[0.18],[-0.06333333333333334],[1],[0],[0],[2.8495112999808043],[],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
197,0,197,0,427.97270580008626,,427.92963070003316,5,427.97270580008626,427.97270580008626,0.01588129997253418,429.05053790006787,[-0.235],[0.37166666666666665],[1],[0],[0],[1.104787099873647],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
198,0,198,0,429.0888871999923,,429.057718800148,5,429.0888871999923,429.0888871999923,0.019724000012502074,430.1648395000957,[-0.47333333333333333],[0.405],[1],[0],[0],[1.088081100024283],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
199,0,199,0,430.23796860012226,,430.1732884000521,10,430.23796860012226,430.23796860012226,0.03485459997318685,431.1586962000001,[-0.37333333333333335],[0.08333333333333333],[1],[0],[0],[0.9506802998948842],['target'],534755,001,2024-10-07_20h03.29.800,visualsearch,2024.1.5,None,2024-10-07 20h03.35.407349 +0530,
